id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,umpire1,umpire2,result_margin_zscore
1136612,2018,10,2018-05-18,League,HV Patel,0,3,0,0,field,3,runs,34.0,163.0,20.0,N,HDPK Dharmasena,VA Kulkarni,0.7850855145219243
1136613,2018,18,2018-05-19,League,S Gopal,46,13,16,13,bat,14,runs,30.0,165.0,20.0,N,BNJ Oxenford,VK Sharma,0.60079511559347
1136614,2018,16,2018-05-19,League,CA Lynn,41,18,8,18,bat,8,wickets,5.0,173.0,20.0,N,AK Chaudhary,S Ravi,-0.5510198777093691
1136615,2018,10,2018-05-20,League,A Mishra,0,3,10,3,bat,3,runs,11.0,175.0,20.0,N,HDPK Dharmasena,CK Nandan,-0.2745842793166877
1136616,2018,30,2018-05-20,League,L Ngidi,30,6,0,0,field,0,wickets,5.0,154.0,20.0,N,Nitin Menon,YC Barde,-0.5510198777093691
1136617,2018,26,2018-05-22,Qualifier 1,F du Plessis,55,18,0,0,field,0,wickets,2.0,140.0,20.0,N,C Shamshuddin,M Erasmus,-0.6892376769057098
1136618,2018,23,2018-05-23,Eliminator,AD Russell,14,8,13,13,field,8,runs,25.0,170.0,20.0,N,AK Chaudhary,Nitin Menon,0.3704321169329022
1136619,2018,23,2018-05-25,Qualifier 2,Rashid Khan,14,18,8,8,field,19,runs,14.0,175.0,20.0,N,HDPK Dharmasena,Nitin Menon,-0.13636648012034702
1136620,2018,26,2018-05-27,Final,SR Watson,55,18,0,0,field,0,wickets,8.0,179.0,20.0,N,M Erasmus,S Ravi,-0.4128020785130284
1175356,2019,8,2019-03-23,League,Harbhajan Singh,26,16,0,0,field,0,wickets,7.0,71.0,20.0,N,AY Dandekar,BNJ Oxenford,-0.458874678245142
1175357,2019,23,2019-03-24,League,AD Russell,14,18,8,8,field,8,wickets,6.0,182.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.5049472779772556
1175358,2019,26,2019-03-24,League,RR Pant,55,2,10,10,field,2,runs,37.0,214.0,20.0,N,S Ravi,YC Barde,0.923303313718265
1175359,2019,18,2019-03-25,League,CH Gayle,46,6,13,13,field,6,runs,14.0,185.0,20.0,N,C Shamshuddin,KN Ananthapadmanabhan,-0.13636648012034702
1175360,2019,10,2019-03-26,League,SR Watson,0,2,0,2,bat,0,wickets,6.0,148.0,20.0,N,M Erasmus,Nitin Menon,-0.5049472779772556
1175361,2019,23,2019-03-27,League,AD Russell,14,8,6,6,field,8,runs,28.0,219.0,20.0,N,AK Chaudhary,VA Kulkarni,0.5086499161292429
1175362,2019,3,2019-03-28,League,JJ Bumrah,25,10,16,16,field,10,runs,6.0,188.0,20.0,N,CK Nandan,S Ravi,-0.5049472779772556
1175363,2019,16,2019-03-29,League,Rashid Khan,41,13,18,13,bat,19,wickets,5.0,199.0,20.0,N,BNJ Oxenford,C Shamshuddin,-0.5510198777093691
1175364,2019,7,2019-03-30,League,MA Agarwal,37,10,6,6,field,6,wickets,8.0,177.0,20.0,N,CB Gaffaney,VA Kulkarni,-0.4128020785130284
1175365,2019,10,2019-03-30,League,PP Shaw,0,8,2,2,field,2,tie,0.0,186.0,20.0,Y,AY Dandekar,Nitin Menon,-0.781382876369937
1175366,2019,16,2019-03-31,League,JM Bairstow,41,18,16,16,field,19,runs,118.0,232.0,20.0,N,KN Ananthapadmanabhan,S Ravi,4.655183892019464
1175367,2019,8,2019-03-31,League,MS Dhoni,26,0,13,13,field,0,runs,8.0,176.0,20.0,N,CK Nandan,YC Barde,-0.4128020785130284
1175368,2019,7,2019-04-01,League,SM Curran,37,6,2,2,field,6,runs,14.0,167.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.13636648012034702
1175369,2019,18,2019-04-02,League,S Gopal,46,16,13,13,field,14,wickets,7.0,159.0,20.0,N,AY Dandekar,M Erasmus,-0.458874678245142
1175370,2019,26,2019-04-03,League,HH Pandya,55,10,0,0,field,10,runs,37.0,171.0,20.0,N,BNJ Oxenford,RJ Tucker,0.923303313718265
1175371,2019,10,2019-04-04,League,JM Bairstow,0,2,18,18,field,19,wickets,5.0,130.0,20.0,N,C Shamshuddin,KN Ananthapadmanabhan,-0.5510198777093691
1175372,2019,3,2019-04-05,League,AD Russell,25,16,8,8,field,8,wickets,5.0,206.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.5510198777093691
1178393,2019,8,2019-04-06,League,Harbhajan Singh,26,0,6,0,bat,0,runs,22.0,161.0,20.0,N,KN Ananthapadmanabhan,RJ Tucker,0.2322143177365615
1178394,2019,16,2019-04-06,League,AS Joseph,41,10,18,18,field,10,runs,40.0,137.0,20.0,N,AY Dandekar,Nitin Menon,1.0615211129146056
1178395,2019,3,2019-04-07,League,K Rabada,25,16,2,2,field,2,wickets,4.0,150.0,20.0,N,S Ravi,YC Barde,-0.5970924774414826
1178396,2019,18,2019-04-07,League,HF Gurney,46,13,8,8,field,8,wickets,8.0,140.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.4128020785130284
1178397,2019,7,2019-04-08,League,KL Rahul,37,18,6,6,field,6,wickets,6.0,151.0,20.0,N,AY Dandekar,M Erasmus,-0.5049472779772556
1178398,2019,8,2019-04-09,League,DL Chahar,26,8,0,0,field,0,wickets,7.0,109.0,20.0,N,C Shamshuddin,RJ Tucker,-0.458874678245142
1178399,2019,26,2019-04-10,League,KA Pollard,55,6,10,10,field,10,wickets,3.0,198.0,20.0,N,S Ravi,YC Barde,-0.6431650771735963
1178400,2019,18,2019-04-11,League,MS Dhoni,46,13,0,0,field,0,wickets,4.0,152.0,20.0,N,BNJ Oxenford,UV Gandhe,-0.5970924774414826
1178401,2019,23,2019-04-12,League,S Dhawan,14,8,2,2,field,2,wickets,7.0,179.0,20.0,N,CK Nandan,YC Barde,-0.458874678245142
1178402,2019,26,2019-04-13,League,JC Buttler,55,10,13,13,field,14,wickets,4.0,188.0,20.0,N,A Nand Kishore,Nitin Menon,-0.5970924774414826
1178403,2019,7,2019-04-13,League,AB de Villiers,37,6,16,16,field,17,wickets,8.0,174.0,20.0,N,S Ravi,UV Gandhe,-0.4128020785130284
1178404,2019,23,2019-04-14,League,Imran Tahir,14,8,0,0,field,0,wickets,5.0,162.0,20.0,N,CK Nandan,RJ Tucker,-0.5510198777093691
1178405,2019,16,2019-04-14,League,KMA Paul,41,2,18,18,field,2,runs,39.0,156.0,20.0,N,AK Chaudhary,BNJ Oxenford,1.0154485131824922
1178406,2019,26,2019-04-15,League,SL Malinga,55,16,10,10,field,10,wickets,5.0,172.0,20.0,N,M Erasmus,Nitin Menon,-0.5510198777093691
1178407,2019,7,2019-04-16,League,R Ashwin,37,6,13,13,field,6,runs,12.0,183.0,20.0,N,AK Chaudhary,VA Kulkarni,-0.22851167958457416
1178408,2019,16,2019-04-17,League,DA Warner,41,0,18,0,bat,19,wickets,6.0,133.0,20.0,N,IJ Gould,UV Gandhe,-0.5049472779772556
1178409,2019,10,2019-04-18,League,HH Pandya,0,10,2,10,bat,10,runs,40.0,169.0,20.0,N,BNJ Oxenford,NJ Llong,1.0615211129146056
1178410,2019,23,2019-04-19,League,V Kohli,14,16,8,8,field,17,runs,10.0,214.0,20.0,N,IJ Gould,Nitin Menon,-0.3206568790488013
1178411,2019,18,2019-04-20,League,SPD Smith,46,10,13,13,field,14,wickets,5.0,162.0,20.0,N,S Ravi,YC Barde,-0.5510198777093691
1178412,2019,10,2019-04-20,League,SS Iyer,0,6,2,2,field,2,wickets,5.0,164.0,20.0,N,C Shamshuddin,UV Gandhe,-0.5510198777093691
1178413,2019,16,2019-04-21,League,KK Ahmed,41,8,18,18,field,19,wickets,9.0,160.0,20.0,N,NJ Llong,Nitin Menon,-0.36672947878091483
1178414,2019,3,2019-04-21,League,PA Patel,25,16,0,0,field,17,runs,1.0,162.0,20.0,N,RJ Tucker,VA Kulkarni,-0.7353102766378233
1178415,2019,18,2019-04-22,League,RR Pant,46,13,2,2,field,2,wickets,6.0,192.0,20.0,N,A Nand Kishore,S Ravi,-0.5049472779772556
1178416,2019,8,2019-04-23,League,SR Watson,26,18,0,0,field,0,wickets,6.0,176.0,20.0,N,AK Chaudhary,NJ Llong,-0.5049472779772556
1178417,2019,3,2019-04-24,League,AB de Villiers,25,16,6,6,field,17,runs,17.0,203.0,20.0,N,BNJ Oxenford,C Shamshuddin,0.0018513190759936718
1178418,2019,23,2019-04-25,League,VR Aaron,14,8,13,13,field,14,wickets,3.0,176.0,20.0,N,AY Dandekar,IJ Gould,-0.6431650771735963
1178419,2019,8,2019-04-26,League,RG Sharma,26,10,0,0,field,10,runs,46.0,156.0,20.0,N,AK Chaudhary,NJ Llong,1.337956711307287
1178420,2019,18,2019-04-27,League,JD Unadkat,46,18,13,13,field,14,wickets,7.0,161.0,20.0,N,A Nand Kishore,YC Barde,-0.458874678245142
1178421,2019,10,2019-04-28,League,S Dhawan,0,2,16,2,bat,2,runs,16.0,188.0,20.0,N,BNJ Oxenford,KN Ananthapadmanabhan,-0.044221280656119896
1178422,2019,23,2019-04-28,League,AD Russell,14,8,10,10,field,8,runs,34.0,233.0,20.0,N,IJ Gould,Nitin Menon,0.7850855145219243
1178423,2019,16,2019-04-29,League,DA Warner,41,18,6,6,field,19,runs,45.0,213.0,20.0,N,CK Nandan,S Ravi,1.2918841115751736
1178424,2019,3,2019-04-30,League,Unknown,25,16,13,13,field,11,no result,0.0,63.0,5.0,N,NJ Llong,UV Gandhe,-0.781382876369937
1178425,2019,8,2019-05-01,League,MS Dhoni,26,0,2,2,field,0,runs,80.0,180.0,20.0,N,AY Dandekar,Nitin Menon,2.904425102199148
1178426,2019,26,2019-05-02,League,JJ Bumrah,55,10,18,10,bat,10,tie,0.0,163.0,20.0,Y,CK Nandan,S Ravi,-0.781382876369937
1178427,2019,7,2019-05-03,League,Shubman Gill,37,6,8,8,field,8,wickets,7.0,184.0,20.0,N,BNJ Oxenford,C Shamshuddin,-0.458874678245142
1178428,2019,10,2019-05-04,League,A Mishra,0,13,2,13,bat,2,wickets,5.0,116.0,20.0,N,AY Dandekar,IJ Gould,-0.5510198777093691
1178429,2019,3,2019-05-04,League,SO Hetmyer,25,18,16,16,field,17,wickets,4.0,176.0,20.0,N,AK Chaudhary,NJ Llong,-0.5970924774414826
1178430,2019,7,2019-05-05,League,KL Rahul,37,0,6,6,field,6,wickets,6.0,171.0,20.0,N,C Shamshuddin,KN Ananthapadmanabhan,-0.5049472779772556
1178431,2019,26,2019-05-05,League,HH Pandya,55,8,10,10,field,10,wickets,9.0,134.0,20.0,N,A Nand Kishore,CK Nandan,-0.36672947878091483
1181764,2019,8,2019-05-07,Qualifier 1,SA Yadav,26,0,10,0,bat,10,wickets,6.0,132.0,20.0,N,NJ Llong,Nitin Menon,-0.5049472779772556
1181766,2019,36,2019-05-08,Eliminator,RR Pant,11,18,2,2,field,2,wickets,2.0,163.0,20.0,N,BNJ Oxenford,S Ravi,-0.6892376769057098
1181767,2019,36,2019-05-10,Qualifier 2,F du Plessis,11,2,0,0,field,0,wickets,6.0,148.0,20.0,N,BNJ Oxenford,S Ravi,-0.5049472779772556
1181768,2019,16,2019-05-12,Final,JJ Bumrah,41,10,0,10,bat,10,runs,1.0,150.0,20.0,N,IJ Gould,Nitin Menon,-0.7353102766378233
1216492,2020/21,0,2020-09-19,League,AT Rayudu,50,10,0,0,field,0,wickets,5.0,163.0,20.0,N,CB Gaffaney,VK Sharma,-0.5510198777093691
1216493,2020/21,35,2020-09-20,League,MP Stoinis,13,2,6,6,field,2,tie,0.0,158.0,20.0,Y,AK Chaudhary,Nitin Menon,-0.781382876369937
1216534,2020/21,35,2020-09-21,League,YS Chahal,13,16,18,18,field,17,runs,10.0,164.0,20.0,N,AY Dandekar,Nitin Menon,-0.3206568790488013
1216496,2020/21,35,2020-09-22,League,SV Samson,49,13,0,0,field,14,runs,16.0,217.0,20.0,N,C Shamshuddin,VA Kulkarni,-0.044221280656119896
1216508,2020/21,0,2020-09-23,League,RG Sharma,50,10,8,8,field,10,runs,49.0,196.0,20.0,N,CB Gaffaney,S Ravi,1.4761745105036277
1216510,2020/21,35,2020-09-24,League,KL Rahul,13,6,16,16,field,6,runs,97.0,207.0,20.0,N,AK Chaudhary,PR Reiffel,3.687659297645079
1216539,2020/21,35,2020-09-25,League,PP Shaw,13,2,0,0,field,2,runs,44.0,176.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,1.24581151184306
1216545,2020/21,0,2020-09-26,League,Shubman Gill,50,18,8,18,bat,8,wickets,7.0,143.0,20.0,N,CB Gaffaney,VK Sharma,-0.458874678245142
1216527,2020/21,35,2020-09-27,League,SV Samson,49,6,13,13,field,14,wickets,4.0,224.0,20.0,N,RK Illingworth,K Srinivasan,-0.5970924774414826
1216547,2020/21,35,2020-09-28,League,AB de Villiers,13,16,10,10,field,17,tie,0.0,202.0,20.0,Y,Nitin Menon,PR Reiffel,-0.781382876369937
1216532,2020/21,0,2020-09-29,League,Rashid Khan,50,18,2,2,field,19,runs,15.0,163.0,20.0,N,VK Sharma,S Ravi,-0.09029388038823345
1216504,2020/21,35,2020-09-30,League,Shivam Mavi,13,8,13,13,field,8,runs,37.0,175.0,20.0,N,KN Ananthapadmanabhan,C Shamshuddin,0.923303313718265
1216503,2020/21,0,2020-10-01,League,KA Pollard,50,10,6,6,field,10,runs,48.0,192.0,20.0,N,VK Sharma,S Ravi,1.4301019107715143
1216516,2020/21,35,2020-10-02,League,PK Garg,13,18,0,18,bat,19,runs,7.0,165.0,20.0,N,AK Chaudhary,PR Reiffel,-0.458874678245142
1216514,2020/21,0,2020-10-03,League,YS Chahal,50,13,16,13,bat,17,wickets,8.0,155.0,20.0,N,CB Gaffaney,S Ravi,-0.4128020785130284
1216515,2020/21,35,2020-10-03,League,SS Iyer,49,2,8,8,field,2,runs,18.0,229.0,20.0,N,VA Kulkarni,RK Illingworth,0.04792391880810724
1216513,2020/21,35,2020-10-04,League,SR Watson,13,6,0,6,bat,0,wickets,10.0,179.0,20.0,N,AY Dandekar,Nitin Menon,-0.3206568790488013
1216538,2020/21,35,2020-10-04,League,TA Boult,49,10,18,10,bat,10,runs,34.0,209.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,0.7850855145219243
1216519,2020/21,35,2020-10-05,League,AR Patel,13,2,16,16,field,2,runs,59.0,197.0,20.0,N,Nitin Menon,YC Barde,1.9369005078247632
1216511,2020/21,0,2020-10-06,League,SA Yadav,50,10,13,10,bat,10,runs,57.0,194.0,20.0,N,VK Sharma,S Ravi,1.8447553083605361
1216501,2020/21,0,2020-10-07,League,RA Tripathi,50,8,0,8,bat,8,runs,10.0,168.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.3206568790488013
1216542,2020/21,35,2020-10-08,League,JM Bairstow,13,18,6,18,bat,19,runs,69.0,202.0,20.0,N,AK Chaudhary,Nitin Menon,2.3976265051458987
1216500,2020/21,35,2020-10-09,League,R Ashwin,49,2,13,13,field,2,runs,46.0,185.0,20.0,N,KN Ananthapadmanabhan,C Shamshuddin,1.337956711307287
1216523,2020/21,0,2020-10-10,League,KD Karthik,50,8,6,8,bat,8,runs,2.0,165.0,20.0,N,UV Gandhe,CB Gaffaney,-0.6892376769057098
1216525,2020/21,35,2020-10-10,League,V Kohli,13,16,0,16,bat,17,runs,37.0,170.0,20.0,N,AK Chaudhary,PR Reiffel,0.923303313718265
1216507,2020/21,35,2020-10-11,League,R Tewatia,13,18,13,18,bat,14,wickets,5.0,159.0,20.0,N,YC Barde,PR Reiffel,-0.5510198777093691
1216529,2020/21,0,2020-10-11,League,Q de Kock,50,2,10,2,bat,10,wickets,5.0,163.0,20.0,N,CB Gaffaney,S Ravi,-0.5510198777093691
1216540,2020/21,35,2020-10-12,League,AB de Villiers,49,16,8,16,bat,17,runs,82.0,195.0,20.0,N,RK Illingworth,K Srinivasan,2.9965703016633753
1216528,2020/21,35,2020-10-13,League,RA Jadeja,13,0,18,0,bat,0,runs,20.0,168.0,20.0,N,AK Chaudhary,PR Reiffel,0.14006911827233437
1216543,2020/21,35,2020-10-14,League,A Nortje,13,2,13,2,bat,2,runs,13.0,162.0,20.0,N,AK Chaudhary,Nitin Menon,-0.18243907985246058
1216531,2020/21,35,2020-10-15,League,KL Rahul,49,16,6,16,bat,6,wickets,8.0,172.0,20.0,N,KN Ananthapadmanabhan,C Shamshuddin,-0.4128020785130284
1216526,2020/21,0,2020-10-16,League,Q de Kock,50,8,10,8,bat,10,wickets,8.0,149.0,20.0,N,CB Gaffaney,VK Sharma,-0.4128020785130284
1216509,2020/21,35,2020-10-17,League,S Dhawan,49,0,2,0,bat,2,wickets,5.0,180.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.5510198777093691
1216522,2020/21,35,2020-10-17,League,AB de Villiers,13,13,16,13,bat,17,wickets,7.0,178.0,20.0,N,AK Chaudhary,Nitin Menon,-0.458874678245142
1216512,2020/21,0,2020-10-18,League,LH Ferguson,50,8,18,18,field,8,tie,0.0,164.0,20.0,Y,PG Pathak,S Ravi,-0.781382876369937
1216517,2020/21,35,2020-10-18,League,KL Rahul,13,10,6,10,bat,6,tie,0.0,177.0,20.0,Y,Nitin Menon,PR Reiffel,-0.781382876369937
1216533,2020/21,0,2020-10-19,League,JC Buttler,50,0,13,0,bat,14,wickets,7.0,126.0,20.0,N,CB Gaffaney,VK Sharma,-0.458874678245142
1216546,2020/21,35,2020-10-20,League,S Dhawan,13,2,6,2,bat,6,wickets,5.0,165.0,20.0,N,C Shamshuddin,RK Illingworth,-0.5510198777093691
1216494,2020/21,0,2020-10-21,League,Mohammed Siraj,50,8,16,8,bat,17,wickets,8.0,85.0,20.0,N,VK Sharma,S Ravi,-0.4128020785130284
1216518,2020/21,35,2020-10-22,League,MK Pandey,13,13,18,18,field,19,wickets,8.0,155.0,20.0,N,Nitin Menon,PR Reiffel,-0.4128020785130284
1216521,2020/21,35,2020-10-23,League,TA Boult,49,0,10,10,field,10,wickets,10.0,115.0,20.0,N,C Shamshuddin,VA Kulkarni,-0.3206568790488013
1216497,2020/21,0,2020-10-24,League,CV Varun,50,8,2,2,field,8,runs,59.0,195.0,20.0,N,CB Gaffaney,PG Pathak,1.9369005078247632
1216498,2020/21,35,2020-10-24,League,CJ Jordan,13,6,18,18,field,6,runs,12.0,127.0,20.0,N,AY Dandekar,PR Reiffel,-0.22851167958457416
1216541,2020/21,0,2020-10-25,League,BA Stokes,50,10,13,10,bat,14,wickets,8.0,196.0,20.0,N,UV Gandhe,VK Sharma,-0.4128020785130284
1216544,2020/21,35,2020-10-25,League,RD Gaikwad,13,16,0,16,bat,0,wickets,8.0,146.0,20.0,N,C Shamshuddin,RK Illingworth,-0.4128020785130284
1216520,2020/21,35,2020-10-26,League,CH Gayle,49,8,6,6,field,6,wickets,8.0,150.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.4128020785130284
1216524,2020/21,35,2020-10-27,League,WP Saha,13,18,2,2,field,19,runs,88.0,220.0,20.0,N,AK Chaudhary,Nitin Menon,3.2730059000560567
1216499,2020/21,0,2020-10-28,League,SA Yadav,50,16,10,10,field,10,wickets,5.0,165.0,20.0,N,UV Gandhe,CB Gaffaney,-0.5510198777093691
1216536,2020/21,35,2020-10-29,League,RD Gaikwad,13,8,0,0,field,0,wickets,6.0,173.0,20.0,N,C Shamshuddin,RK Illingworth,-0.5049472779772556
1216537,2020/21,0,2020-10-30,League,BA Stokes,50,6,13,13,field,14,wickets,7.0,186.0,20.0,N,CB Gaffaney,S Ravi,-0.458874678245142
1216502,2020/21,35,2020-10-31,League,Sandeep Sharma,49,16,18,18,field,19,wickets,5.0,121.0,20.0,N,KN Ananthapadmanabhan,K Srinivasan,-0.5510198777093691
1216535,2020/21,35,2020-10-31,League,Ishan Kishan,13,2,10,10,field,10,wickets,9.0,111.0,20.0,N,YC Barde,PR Reiffel,-0.36672947878091483
1216506,2020/21,0,2020-11-01,League,RD Gaikwad,50,6,0,0,field,0,wickets,9.0,154.0,20.0,N,PG Pathak,VK Sharma,-0.36672947878091483
1216530,2020/21,35,2020-11-01,League,PJ Cummins,13,8,13,13,field,8,runs,60.0,192.0,20.0,N,Nitin Menon,PR Reiffel,1.9829731075568768
1216505,2020/21,0,2020-11-02,League,A Nortje,50,16,2,2,field,2,wickets,6.0,153.0,20.0,N,CB Gaffaney,S Ravi,-0.5049472779772556
1216495,2020/21,35,2020-11-03,League,S Nadeem,49,10,18,18,field,19,wickets,10.0,150.0,20.0,N,C Shamshuddin,RK Illingworth,-0.3206568790488013
1237177,2020/21,35,2020-11-05,Qualifier 1,JJ Bumrah,13,10,2,2,field,10,runs,57.0,201.0,20.0,N,CB Gaffaney,Nitin Menon,1.8447553083605361
1237178,2020/21,0,2020-11-06,Eliminator,KS Williamson,50,16,18,18,field,19,wickets,6.0,132.0,20.0,N,PR Reiffel,S Ravi,-0.5049472779772556
1237180,2020/21,0,2020-11-08,Qualifier 2,MP Stoinis,50,2,18,2,bat,2,runs,17.0,190.0,20.0,N,PR Reiffel,S Ravi,0.0018513190759936718
1237181,2020/21,35,2020-11-10,Final,TA Boult,13,2,10,2,bat,10,wickets,5.0,157.0,20.0,N,CB Gaffaney,Nitin Menon,-0.5510198777093691
1254058,2021,8,2021-04-09,League,HV Patel,28,10,16,16,field,17,wickets,2.0,160.0,20.0,N,KN Ananthapadmanabhan,Nitin Menon,-0.6892376769057098
1254059,2021,26,2021-04-10,League,S Dhawan,56,0,2,2,field,2,wickets,7.0,189.0,20.0,N,AK Chaudhary,VK Sharma,-0.458874678245142
1254060,2021,8,2021-04-11,League,N Rana,28,8,18,18,field,8,runs,10.0,188.0,20.0,N,KN Ananthapadmanabhan,Nitin Menon,-0.3206568790488013
1254061,2021,26,2021-04-12,League,SV Samson,56,12,13,13,field,13,runs,4.0,222.0,20.0,N,AK Chaudhary,S Ravi,-0.5970924774414826
1254062,2021,8,2021-04-13,League,RD Chahar,28,10,8,8,field,10,runs,10.0,153.0,20.0,N,C Shamshuddin,CB Gaffaney,-0.3206568790488013
1254063,2021,8,2021-04-14,League,GJ Maxwell,28,16,18,18,field,17,runs,6.0,150.0,20.0,N,Nitin Menon,UV Gandhe,-0.5049472779772556
1254064,2021,26,2021-04-15,League,JD Unadkat,56,2,13,13,field,14,wickets,3.0,148.0,20.0,N,S Ravi,VK Sharma,-0.6431650771735963
1254065,2021,26,2021-04-16,League,DL Chahar,56,12,0,0,field,0,wickets,6.0,107.0,20.0,N,AK Chaudhary,AY Dandekar,-0.5049472779772556
1254066,2021,8,2021-04-17,League,KA Pollard,28,10,18,10,bat,10,runs,13.0,151.0,20.0,N,CB Gaffaney,K Srinivasan,-0.18243907985246058
1254067,2021,8,2021-04-18,League,AB de Villiers,28,16,8,16,bat,17,runs,38.0,205.0,20.0,N,C Shamshuddin,Nitin Menon,0.9693759134503785
1254068,2021,26,2021-04-18,League,S Dhawan,56,12,2,2,field,2,wickets,6.0,196.0,20.0,N,AK Chaudhary,PR Reiffel,-0.5049472779772556
1254069,2021,26,2021-04-19,League,MM Ali,56,0,13,13,field,0,runs,45.0,189.0,20.0,N,PR Reiffel,VK Sharma,1.2918841115751736
1254070,2021,8,2021-04-20,League,A Mishra,28,10,2,10,bat,2,wickets,6.0,138.0,20.0,N,C Shamshuddin,CB Gaffaney,-0.5049472779772556
1254071,2021,8,2021-04-21,League,JM Bairstow,28,12,18,12,bat,19,wickets,9.0,121.0,20.0,N,K Srinivasan,Nitin Menon,-0.36672947878091483
1254072,2021,26,2021-04-21,League,F du Plessis,56,0,8,8,field,0,runs,18.0,221.0,20.0,N,AY Dandekar,PR Reiffel,0.04792391880810724
1254073,2021,26,2021-04-22,League,D Padikkal,56,13,16,16,field,17,wickets,10.0,178.0,20.0,N,J Madanagopal,S Ravi,-0.3206568790488013
1254074,2021,8,2021-04-23,League,KL Rahul,28,10,12,12,field,13,wickets,9.0,132.0,20.0,N,C Shamshuddin,Nitin Menon,-0.36672947878091483
1254075,2021,26,2021-04-24,League,CH Morris,56,8,13,13,field,14,wickets,6.0,134.0,20.0,N,Navdeep Singh,S Ravi,-0.5049472779772556
1254076,2021,26,2021-04-25,League,RA Jadeja,56,0,16,0,bat,0,runs,69.0,192.0,20.0,N,AK Chaudhary,VK Sharma,2.3976265051458987
1254077,2021,8,2021-04-25,League,PP Shaw,28,2,18,2,bat,2,tie,0.0,160.0,20.0,Y,CB Gaffaney,KN Ananthapadmanabhan,-0.781382876369937
1254078,2021,1,2021-04-26,League,EJG Morgan,32,12,8,8,field,8,wickets,5.0,124.0,20.0,N,PR Reiffel,YC Barde,-0.5510198777093691
1254079,2021,1,2021-04-27,League,AB de Villiers,32,16,2,2,field,17,runs,1.0,172.0,20.0,N,S Ravi,VK Sharma,-0.7353102766378233
1254080,2021,10,2021-04-28,League,RD Gaikwad,1,18,0,18,bat,0,wickets,7.0,172.0,20.0,N,C Shamshuddin,CK Nandan,-0.458874678245142
1254081,2021,10,2021-04-29,League,Q de Kock,1,13,10,10,field,10,wickets,7.0,172.0,20.0,N,CB Gaffaney,KN Ananthapadmanabhan,-0.458874678245142
1254082,2021,1,2021-04-29,League,PP Shaw,32,8,2,2,field,2,wickets,7.0,155.0,20.0,N,AK Chaudhary,YC Barde,-0.458874678245142
1254083,2021,1,2021-04-30,League,Harpreet Brar,32,12,16,16,field,13,runs,34.0,180.0,20.0,N,S Ravi,VK Sharma,0.7850855145219243
1254084,2021,10,2021-05-01,League,KA Pollard,1,0,10,10,field,10,wickets,4.0,219.0,20.0,N,KN Ananthapadmanabhan,CK Nandan,-0.5970924774414826
1254085,2021,10,2021-05-02,League,JC Buttler,1,13,18,18,field,14,runs,55.0,221.0,20.0,N,C Shamshuddin,CB Gaffaney,1.752610108896309
1254086,2021,1,2021-05-02,League,MA Agarwal,32,12,2,2,field,2,wickets,7.0,167.0,20.0,N,AK Chaudhary,AY Dandekar,-0.458874678245142
1254104,2021,12,2021-09-19,League,RD Gaikwad,13,0,10,0,bat,0,runs,20.0,157.0,20.0,N,Nitin Menon,RK Illingworth,0.14006911827233437
1254087,2021,0,2021-09-20,League,CV Varun,57,16,8,16,bat,8,wickets,9.0,93.0,20.0,N,CB Gaffaney,S Ravi,-0.36672947878091483
1254111,2021,12,2021-09-21,League,Kartik Tyagi,13,13,12,12,field,14,runs,2.0,186.0,20.0,N,AK Chaudhary,MA Gough,-0.6892376769057098
1254105,2021,12,2021-09-22,League,A Nortje,13,18,2,18,bat,2,wickets,8.0,135.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.4128020785130284
1254096,2021,0,2021-09-23,League,SP Narine,57,10,8,8,field,8,wickets,7.0,156.0,20.0,N,S Ravi,VK Sharma,-0.458874678245142
1254113,2021,34,2021-09-24,League,DJ Bravo,49,16,0,0,field,0,wickets,6.0,157.0,20.0,N,AK Chaudhary,Nitin Menon,-0.5049472779772556
1254097,2021,0,2021-09-25,League,SS Iyer,57,2,13,13,field,2,runs,33.0,155.0,20.0,N,CB Gaffaney,UV Gandhe,0.7390129147898107
1254107,2021,34,2021-09-25,League,JO Holder,49,12,18,18,field,13,runs,5.0,126.0,20.0,N,RK Illingworth,YC Barde,-0.5510198777093691
1254098,2021,0,2021-09-26,League,RA Jadeja,57,8,0,8,bat,0,wickets,2.0,172.0,20.0,N,CB Gaffaney,Tapan Sharma,-0.6892376769057098
1254108,2021,12,2021-09-26,League,GJ Maxwell,13,16,10,10,field,17,runs,54.0,166.0,20.0,N,AK Chaudhary,MA Gough,1.7065375091641954
1254100,2021,12,2021-09-27,League,JJ Roy,13,13,18,13,bat,19,wickets,7.0,165.0,20.0,N,KN Ananthapadmanabhan,Navdeep Singh,-0.458874678245142
